                 sim	               state	              dist_x	                time	                step	                 Day	        IC_Cl_(mg/l)	             NO3_0.0	             NO3_0.1	            NO3_0.25	             NO3_0.5	             NO3_1.0	
                  12	              transp	             2.49373	             283.279	                   6	  2.832794499535e+02	  1.107572231938e+03	  6.580080426129e+00	  2.488035301816e+00	  5.898637581264e-01	  5.556837223571e-02	  5.555264570761e-04	
                  12	              transp	             2.49373	             307.279	                   7	  3.072794499535e+02	  1.107572684514e+03	  6.580078656741e+00	  2.251265348827e+00	  4.595701970819e-01	  3.373091058404e-02	  2.043648940639e-04	
                  12	              transp	             2.49373	             331.279	                   8	  3.312794499535e+02	  1.107573137089e+03	  6.580076887360e+00	  2.037027234756e+00	  3.580568616672e-01	  2.047521428199e-02	  7.518095562180e-05	
                  12	              transp	             2.49373	             355.279	                   9	  3.552794499535e+02	  1.107573589662e+03	  6.580075117985e+00	  1.843176752711e+00	  2.789665583214e-01	  1.242878987348e-02	  2.765727497444e-05	
                  12	              transp	             2.49373	             379.279	                  10	  3.792794499535e+02	  1.107574042233e+03	  6.580073348618e+00	  1.667773745864e+00	  2.173463184013e-01	  7.544478684887e-03	  1.017444980165e-05	
                  12	              transp	             2.49373	             403.279	                  11	  4.032794499535e+02	  1.107574494802e+03	  6.580071579257e+00	  1.509062689351e+00	  1.693372223785e-01	  4.579621926682e-03	  3.742936672600e-06	
                  12	              transp	             2.49373	             427.279	                  12	  4.272794499535e+02	  1.107574947370e+03	  6.580069809903e+00	  1.365455120061e+00	  1.319327380090e-01	  2.779905394040e-03	  1.376936857341e-06	
                  12	              transp	             2.49373	             451.279	                  13	  4.512794499535e+02	  1.107575399936e+03	  6.580068040555e+00	  1.235513738467e+00	  1.027904385938e-01	  1.687448030265e-03	  5.065421251403e-07	
                  12	              transp	             2.49373	             475.279	                  14	  4.752794499535e+02	  1.107575852500e+03	  6.580066271215e+00	  1.117938023385e+00	  8.008531033137e-02	  1.024308546956e-03	  1.863447282810e-07	
                  12	              transp	             2.49373	             499.279	                  15	  4.992794499535e+02	  1.107576305063e+03	  6.580064501881e+00	  1.011551215677e+00	  6.239546224958e-02	  6.217720377380e-04	  6.855178077488e-08	
