                 sim	               state	              dist_x	                time	                step	                 Day	        IC_Cl_(mg/l)	             NO3_0.0	             NO3_0.1	            NO3_0.25	             NO3_0.5	             NO3_1.0	
                   7	              transp	             2.49373	             87.4367	                  26	  8.743665521180e+01	  2.351642943791e+02	  7.625051242920e+00	  6.204026469408e+00	  4.590654351314e+00	  2.825941007752e+00	  1.126545067813e+00	
                   7	              transp	             2.49373	             87.6469	                  27	  8.764686676110e+01	  2.325012245200e+02	  7.701167968114e+00	  6.270740271424e+00	  4.645378586230e+00	  2.865328192152e+00	  1.147326431738e+00	
                   7	              transp	             2.49373	             87.8571	                  28	  8.785707831040e+01	  2.298990843826e+02	  7.775543180285e+00	  6.336184244012e+00	  4.699347229594e+00	  2.904471344189e+00	  1.168223957066e+00	
                   7	              transp	             2.49373	             88.0673	                  29	  8.806728985970e+01	  2.273572586016e+02	  7.848194467973e+00	  6.400368082183e+00	  4.752561498464e+00	  2.943363447184e+00	  1.189225931352e+00	
                   7	              transp	             2.49373	             88.2775	                  30	  8.827750140900e+01	  2.248750862590e+02	  7.919140721754e+00	  6.463302352412e+00	  4.805023104123e+00	  2.981997836954e+00	  1.210321514442e+00	
                   7	              transp	             2.49373	             88.4877	                  31	  8.848771295830e+01	  2.224518649499e+02	  7.988402017996e+00	  6.524998535254e+00	  4.856734485278e+00	  3.020368651802e+00	  1.231501369550e+00	
                   7	              transp	             2.49373	             88.6979	                  32	  8.869792450760e+01	  2.200868546631e+02	  8.055999507936e+00	  6.585469077293e+00	  4.907699053519e+00	  3.058471294019e+00	  1.252758294677e+00	
                   7	              transp	             2.49373	             88.9081	                  33	  8.890813605690e+01	  2.177792814778e+02	  8.121955312028e+00	  6.644727447023e+00	  4.957921438894e+00	  3.096302882325e+00	  1.274087824383e+00	
                   7	              transp	             2.49373	             89.1183	                  34	  8.911834760620e+01	  2.155283410796e+02	  8.186292419452e+00	  6.702788188947e+00	  5.007407722857e+00	  3.133862673859e+00	  1.295488771567e+00	
                   7	              transp	             2.49373	             89.3286	                  35	  8.932855915550e+01	  2.133332020976e+02	  8.249034592720e+00	  6.759666970266e+00	  5.056165646179e+00	  3.171152435251e+00	  1.316963680991e+00	
                   7	              transp	             2.49373	             89.5388	                  36	  8.953877070480e+01	  2.111930092688e+02	  8.310206277235e+00	  6.815380615033e+00	  5.104204780640e+00	  3.208176744593e+00	  1.338519170510e+00	
                   7	              transp	             2.49373	              89.749	                  37	  8.974898225410e+01	  2.091068864323e+02	  8.369832515712e+00	  6.869947121420e+00	  5.151536655195e+00	  3.244943209677e+00	  1.360166141822e+00	
                   7	              transp	             2.49373	             89.9592	                  38	  8.995919380340e+01	  2.070739393585e+02	  8.427938867311e+00	  6.923385658820e+00	  5.198174829793e+00	  3.281462592212e+00	  1.381919849466e+00	
                   7	              transp	             2.49373	             90.1694	                  39	  9.016940535270e+01	  2.050932584177e+02	  8.484551331365e+00	  6.975716542648e+00	  5.244134912697e+00	  3.317748832482e+00	  1.403799824009e+00	
                   7	              transp	             2.49373	             90.3796	                  40	  9.037961690200e+01	  2.031639210932e+02	  8.539696275541e+00	  7.026961185934e+00	  5.289434519959e+00	  3.353818973698e+00	  1.425829652491e+00	
                   7	              transp	             2.49373	             90.5898	                  41	  9.058982845130e+01	  2.012849943445e+02	  8.593400368313e+00	  7.077142027979e+00	  5.334093178352e+00	  3.389692989790e+00	  1.448036625556e+00	
                   7	              transp	             2.49373	                90.8	                  42	  9.080004000060e+01	  1.994555368242e+02	  8.645690515571e+00	  7.126282441382e+00	  5.378132175425e+00	  3.425393524307e+00	  1.470451266100e+00	
                   7	              transp	             2.49373	             91.0103	                  43	  9.101025154990e+01	  1.976746009564e+02	  8.696593801244e+00	  7.174406619659e+00	  5.421574362303e+00	  3.460945551302e+00	  1.493106758376e+00	
                   7	              transp	             2.49373	             91.2205	                  44	  9.122046309920e+01	  1.959412348788e+02	  8.746137431760e+00	  7.221539448363e+00	  5.464443916407e+00	  3.496375971432e+00	  1.516038299345e+00	
                   7	              transp	             2.49373	             91.4307	                  45	  9.143067464850e+01	  1.942544842573e+02	  8.794348684214e+00	  7.267706363104e+00	  5.506766072254e+00	  3.531713158049e+00	  1.539282395518e+00	
                   7	              transp	             2.49373	             91.6409	                  46	  9.164088619780e+01	  1.926133939748e+02	  8.841254858067e+00	  7.312933198177e+00	  5.548566829110e+00	  3.566986468746e+00	  1.562876128847e+00	
                   7	              transp	             2.49373	             91.8511	                  47	  9.185109774710e+01	  1.910170097026e+02	  8.886883230254e+00	  7.357246029570e+00	  5.589872644358e+00	  3.602225737805e+00	  1.586856414448e+00	
                   7	              transp	             2.49373	             92.0613	                  48	  9.206130929640e+01	  1.894643793575e+02	  8.931261013525e+00	  7.400671016099e+00	  5.630710121258e+00	  3.637460764371e+00	  1.611259271307e+00	
                   7	              transp	             2.49373	             92.2715	                  49	  9.227152084570e+01	  1.879545544507e+02	  8.974415317895e+00	  7.443234242180e+00	  5.671105699167e+00	  3.672720809968e+00	  1.636119124854e+00	
                   7	              transp	             2.49373	             92.4817	                  50	  9.248173239500e+01	  1.864865913335e+02	  9.016373115040e+00	  7.484961565454e+00	  5.711085353577e+00	  3.708034117526e+00	  1.661468157559e+00	
                   8	              transp	             2.49373	             92.4817	                   0	  9.248173239500e+01	  1.864865913335e+02	  9.016373115040e+00	  7.484961565454e+00	  5.711085353577e+00	  3.708034117526e+00	  1.661468157559e+00	
                   8	              transp	             2.49373	             106.148	                   1	  1.061483990617e+02	  1.864866411275e+02	  9.016371691811e+00	  7.070638956708e+00	  4.954397996824e+00	  2.790540031608e+00	  9.401187471153e-01	
                   9	              transp	             2.49373	             106.148	                   0	  1.061483990617e+02	  1.864866411275e+02	  9.016371691811e+00	  7.070638956708e+00	  4.954397996824e+00	  2.790540031608e+00	  9.401187471153e-01	
                   9	              transp	             2.49373	             106.359	                   1	  1.063586106110e+02	  1.850596012531e+02	  9.057159807572e+00	  7.109290971385e+00	  4.988741652854e+00	  2.817175869432e+00	  9.547555621924e-01	
                   9	              transp	             2.49373	             106.569	                   2	  1.065688221603e+02	  1.836725548769e+02	  9.096804816218e+00	  7.147201025856e+00	  5.022767384162e+00	  2.843890670868e+00	  9.697004835948e-01	
                   9	              transp	             2.49373	             106.779	                   3	  1.067790337096e+02	  1.823245793847e+02	  9.135333088204e+00	  7.184392124056e+00	  5.056495121796e+00	  2.870701496656e+00	  9.849660924086e-01	
                   9	              transp	             2.49373	             106.989	                   4	  1.069892452589e+02	  1.810147610476e+02	  9.172770740026e+00	  7.220886571890e+00	  5.089943531956e+00	  2.897623481665e+00	  1.000562615540e+00	
                   9	              transp	             2.49373	             107.199	                   5	  1.071994568082e+02	  1.797421958226e+02	  9.209143611335e+00	  7.256705888368e+00	  5.123129866095e+00	  2.924669649592e+00	  1.016497782241e+00	
                   9	              transp	             2.49373	              107.41	                   6	  1.074096683575e+02	  1.785059900772e+02	  9.244477244221e+00	  7.291870730125e+00	  5.156069835565e+00	  2.951850761815e+00	  1.032776717688e+00	
                   9	              transp	             2.49373	              107.62	                   7	  1.076198799068e+02	  1.773052612433e+02	  9.278796864535e+00	  7.326400830252e+00	  5.188777514377e+00	  2.979175207764e+00	  1.049401882339e+00	
                   9	              transp	             2.49373	              107.83	                   8	  1.078300914561e+02	  1.761391384030e+02	  9.312127365135e+00	  7.360314951304e+00	  5.221265269674e+00	  3.006648935660e+00	  1.066373054642e+00	
                   9	              transp	             2.49373	              108.04	                   9	  1.080403030054e+02	  1.750067628113e+02	  9.344493290945e+00	  7.393630852065e+00	  5.253543718926e+00	  3.034275421703e+00	  1.083687353941e+00	
                   9	              transp	             2.49373	             108.251	                  10	  1.082505145547e+02	  1.739072883593e+02	  9.375918825728e+00	  7.426365267398e+00	  5.285621712410e+00	  3.062055675149e+00	  1.101339299882e+00	
                   9	              transp	             2.49373	             108.461	                  11	  1.084607261040e+02	  1.728398819805e+02	  9.406427780456e+00	  7.458533900382e+00	  5.317506339176e+00	  3.089988276281e+00	  1.119320904261e+00	
                   9	              transp	             2.49373	             108.671	                  12	  1.086709376533e+02	  1.718037240054e+02	  9.436043583194e+00	  7.490151425730e+00	  5.349202954426e+00	  3.118069443894e+00	  1.137621791027e+00	
                   9	              transp	             2.49373	             108.881	                  13	  1.088811492026e+02	  1.707980084654e+02	  9.464789270393e+00	  7.521231503448e+00	  5.380715226072e+00	  3.146293128757e+00	  1.156229340079e+00	
                   9	              transp	             2.49373	             109.091	                  14	  1.090913607519e+02	  1.698219433516e+02	  9.492687479510e+00	  7.551786801582e+00	  5.412045198106e+00	  3.174651129400e+00	  1.175128850531e+00	
                   9	              transp	             2.49373	             109.302	                  15	  1.093015723012e+02	  1.688747508296e+02	  9.519760442858e+00	  7.581829026924e+00	  5.443193368392e+00	  3.203133226559e+00	  1.194303719258e+00	
                   9	              transp	             2.49373	             109.512	                  16	  1.095117838505e+02	  1.679556674143e+02	  9.546029982616e+00	  7.611368962491e+00	  5.474158778529e+00	  3.231727332749e+00	  1.213735630735e+00	
                   9	              transp	             2.49373	             109.722	                  17	  1.097219953998e+02	  1.670639441068e+02	  9.571517506913e+00	  7.640416510693e+00	  5.504939113499e+00	  3.260419653592e+00	  1.233404754582e+00	
                   9	              transp	             2.49373	             109.932	                  18	  1.099322069491e+02	  1.661988464965e+02	  9.596244006913e+00	  7.668980741126e+00	  5.535530809027e+00	  3.289194857900e+00	  1.253289947720e+00	
                   9	              transp	             2.49373	             110.142	                  19	  1.101424184984e+02	  1.653596548304e+02	  9.620230054830e+00	  7.697069942116e+00	  5.565929164924e+00	  3.318036254132e+00	  1.273368959044e+00	
                   9	              transp	             2.49373	             110.353	                  20	  1.103526300477e+02	  1.645456640522e+02	  9.643495802805e+00	  7.724691675368e+00	  5.596128463236e+00	  3.346925971799e+00	  1.293618635932e+00	
                   9	              transp	             2.49373	             110.563	                  21	  1.105628415970e+02	  1.637561838143e+02	  9.666060982584e+00	  7.751852833446e+00	  5.626122090863e+00	  3.375845147857e+00	  1.314015134096e+00	
                   9	              transp	             2.49373	             110.773	                  22	  1.107730531463e+02	  1.629905384624e+02	  9.687944905930e+00	  7.778559700252e+00	  5.655902667362e+00	  3.404774119918e+00	  1.334534134942e+00	
                   9	              transp	             2.49373	             110.983	                  23	  1.109832646956e+02	  1.622480669982e+02	  9.709166465718e+00	  7.804818015245e+00	  5.685462179823e+00	  3.433692630094e+00	  1.355151077401e+00	
                   9	              transp	             2.49373	             111.193	                  24	  1.111934762449e+02	  1.615281230182e+02	  9.729744137656e+00	  7.830633042522e+00	  5.714792127712e+00	  3.462580044942e+00	  1.375841413462e+00	
                   9	              transp	             2.49373	             111.404	                  25	  1.114036877942e+02	  1.608300746344e+02	  9.749695982574e+00	  7.856009646242e+00	  5.743883681172e+00	  3.491415597902e+00	  1.396580897611e+00	
                   9	              transp	             2.49373	             111.614	                  26	  1.116138993435e+02	  1.601533043752e+02	  9.769039649247e+00	  7.880952373802e+00	  5.772727856220e+00	  3.520178660306e+00	  1.417345919401e+00	
                   9	              transp	             2.49373	             111.824	                  27	  1.118241108928e+02	  1.594972090699e+02	  9.787792377691e+00	  7.905465547882e+00	  5.801315709361e+00	  3.548849045333e+00	  1.438113885342e+00	
                   9	              transp	             2.49373	             112.034	                  28	  1.120343224421e+02	  1.588611997186e+02	  9.805971002897e+00	  7.929553367717e+00	  5.829638552524e+00	  3.577407346269e+00	  1.458863651175e+00	
                   9	              transp	             2.49373	             112.245	                  29	  1.122445339914e+02	  1.582447013470e+02	  9.823591958961e+00	  7.953220019046e+00	  5.857688186947e+00	  3.605835306373e+00	  1.479575999264e+00	
                   9	              transp	             2.49373	             112.455	                  30	  1.124547455407e+02	  1.576471528502e+02	  9.840671283570e+00	  7.976469791038e+00	  5.885457152092e+00	  3.634116213208e+00	  1.500234148955e+00	
                   9	              transp	             2.49373	             112.665	                  31	  1.126649570900e+02	  1.570680068237e+02	  9.857224622813e+00	  7.999307197446e+00	  5.912938983182e+00	  3.662235305960e+00	  1.520824281430e+00	
                   9	              transp	             2.49373	             112.875	                  32	  1.128751686393e+02	  1.565067293859e+02	  9.873267236268e+00	  8.021737098259e+00	  5.940128468829e+00	  3.690180180795e+00	  1.541336055684e+00	
                   9	              transp	             2.49373	             113.085	                  33	  1.130853801886e+02	  1.559627999905e+02	  9.888814002360e+00	  8.043764817506e+00	  5.967021898791e+00	  3.717941176902e+00	  1.561763089343e+00	
                   9	              transp	             2.49373	             113.296	                  34	  1.132955917379e+02	  1.554357112313e+02	  9.903879423933e+00	  8.065396252509e+00	  5.993617291249e+00	  3.745511725072e+00	  1.582103377479e+00	
                   9	              transp	             2.49373	             113.506	                  35	  1.135058032872e+02	  1.549249686408e+02	  9.918477634023e+00	  8.086637970004e+00	  6.019914589224e+00	  3.772888641277e+00	  1.602359624371e+00	
                   9	              transp	             2.49373	             113.716	                  36	  1.137160148365e+02	  1.544300904813e+02	  9.932622401806e+00	  8.107497284903e+00	  6.045915816809e+00	  3.800072349780e+00	  1.622539466937e+00	
                   9	              transp	             2.49373	             113.926	                  37	  1.139262263858e+02	  1.539506075325e+02	  9.946327138695e+00	  8.127982318239e+00	  6.071625187578e+00	  3.827067023439e+00	  1.642655573980e+00	
                   9	              transp	             2.49373	             114.136	                  38	  1.141364379351e+02	  1.534860628734e+02	  9.959604904549e+00	  8.148102031724e+00	  6.097049159728e+00	  3.853880632852e+00	  1.662725611678e+00	
                   9	              transp	             2.49373	             114.347	                  39	  1.143466494844e+02	  1.530360116612e+02	  9.972468414010e+00	  8.167866237446e+00	  6.122196434957e+00	  3.880524900259e+00	  1.682772072548e+00	
                   9	              transp	             2.49373	             114.557	                  40	  1.145568610337e+02	  1.526000209074e+02	  9.984930042899e+00	  8.187285582295e+00	  6.147077900614e+00	  3.907015158552e+00	  1.702821971611e+00	
                   9	              transp	             2.49373	             114.767	                  41	  1.147670725830e+02	  1.521776692507e+02	  9.997001834698e+00	  8.206371507791e+00	  6.171706517026e+00	  3.933370119766e+00	  1.722906419454e+00	
                   9	              transp	             2.49373	             114.977	                  42	  1.149772841323e+02	  1.517685467291e+02	  1.000869550707e+01	  8.225136186916e+00	  6.196097154054e+00	  3.959611561068e+00	  1.743060086826e+00	
                   9	              transp	             2.49373	             115.187	                  43	  1.151874956816e+02	  1.513722545504e+02	  1.002002245843e+01	  8.243592440361e+00	  6.220266382721e+00	  3.985763939083e+00	  1.763320579247e+00	
                   9	              transp	             2.49373	             115.398	                  44	  1.153977072309e+02	  1.509884048620e+02	  1.003099377451e+01	  8.261753635222e+00	  6.244232229047e+00	  4.011853945584e+00	  1.783727742621e+00	
                   9	              transp	             2.49373	             115.608	                  45	  1.156079187802e+02	  1.506166205204e+02	  1.004162023494e+01	  8.279633569598e+00	  6.268013898189e+00	  4.037910018855e+00	  1.804322922206e+00	
                  10	              transp	             2.49373	             115.608	                   0	  1.156079187802e+02	  1.506166205204e+02	  1.004162023494e+01	  8.279633569598e+00	  6.268013898189e+00	  4.037910018855e+00	  1.804322922206e+00	
                  10	              transp	             2.49373	             132.025	                   1	  1.320245854468e+02	  1.506166476273e+02	  1.004161946016e+01	  7.732214608509e+00	  5.284225991563e+00	  2.869851862252e+00	  9.104188908199e-01	
                  11	              transp	             2.49373	             132.025	                   0	  1.320245854468e+02	  1.506166476273e+02	  1.004161946016e+01	  7.732214608509e+00	  5.284225991563e+00	  2.869851862252e+00	  9.104188908199e-01	
                  11	              transp	             2.49373	             132.235	                   1	  1.322347969961e+02	  1.502565611877e+02	  1.005191156736e+01	  7.748662909443e+00	  5.304136716243e+00	  2.888367597319e+00	  9.209268474840e-01	
                  11	              transp	             2.49373	             132.445	                   2	  1.324450085454e+02	  1.499078170345e+02	  1.006187948566e+01	  7.764875047963e+00	  5.323926519565e+00	  2.906901872578e+00	  9.315721111063e-01	
                  11	              transp	             2.49373	             132.655	                   3	  1.326552200947e+02	  1.495700687731e+02	  1.007153311582e+01	  7.780864391877e+00	  5.343613040168e+00	  2.925476390787e+00	  9.423755116387e-01	
                  11	              transp	             2.49373	             132.865	                   4	  1.328654316440e+02	  1.492429798019e+02	  1.008088207870e+01	  7.796644216986e+00	  5.363213869507e+00	  2.944112592473e+00	  9.533571134120e-01	
                  11	              transp	             2.49373	             133.076	                   5	  1.330756431933e+02	  1.489262230867e+02	  1.008993572169e+01	  7.812227585290e+00	  5.382746302652e+00	  2.962831310689e+00	  9.645358901995e-01	
                  11	              transp	             2.49373	             133.286	                   6	  1.332858547426e+02	  1.486194809370e+02	  1.009870312513e+01	  7.827627228320e+00	  5.402227099493e+00	  2.981652441960e+00	  9.759294222315e-01	
                  11	              transp	             2.49373	             133.496	                   7	  1.334960662919e+02	  1.483224447835e+02	  1.010719310864e+01	  7.842855438594e+00	  5.421672264170e+00	  3.000594646815e+00	  9.875536298104e-01	
                  11	              transp	             2.49373	             133.706	                   8	  1.337062778412e+02	  1.480348149593e+02	  1.011541423741e+01	  7.857923970969e+00	  5.441096846103e+00	  3.019675084234e+00	  9.994225468145e-01	
                  11	              transp	             2.49373	             133.916	                   9	  1.339164893905e+02	  1.477563004819e+02	  1.012337482838e+01	  7.872843955195e+00	  5.460514765123e+00	  3.038909182996e+00	  1.011548135998e+00	
                  11	              transp	             2.49373	             134.127	                  10	  1.341267009398e+02	  1.474866188396e+02	  1.013108295639e+01	  7.887625820618e+00	  5.479938662338e+00	  3.058310451740e+00	  1.023940146738e+00	
                  11	              transp	             2.49373	             134.337	                  11	  1.343369124891e+02	  1.472254957798e+02	  1.013854646023e+01	  7.902279233555e+00	  5.499379777631e+00	  3.077890328409e+00	  1.036606014759e+00	
                  11	              transp	             2.49373	             134.547	                  12	  1.345471240384e+02	  1.469726651002e+02	  1.014577294858e+01	  7.916813047560e+00	  5.518847853944e+00	  3.097658068780e+00	  1.049550802438e+00	
                  11	              transp	             2.49373	             134.757	                  13	  1.347573355877e+02	  1.467278684437e+02	  1.015276980587e+01	  7.931235266458e+00	  5.538351067931e+00	  3.117620672940e+00	  1.062777177478e+00	
                  11	              transp	             2.49373	             134.968	                  14	  1.349675471370e+02	  1.464908550960e+02	  1.015954419812e+01	  7.945553019783e+00	  5.557895986010e+00	  3.137782847859e+00	  1.076285427161e+00	
                  11	              transp	             2.49373	             135.178	                  15	  1.351777586863e+02	  1.462613817870e+02	  1.016610307853e+01	  7.959772550054e+00	  5.577487544449e+00	  3.158147003674e+00	  1.090073504911e+00	
                  11	              transp	             2.49373	             135.388	                  16	  1.353879702356e+02	  1.460392124952e+02	  1.017245319316e+01	  7.973899211109e+00	  5.597129051792e+00	  3.178713280874e+00	  1.104137105632e+00	
                  11	              transp	             2.49373	             135.598	                  17	  1.355981817849e+02	  1.458241182557e+02	  1.017860108636e+01	  7.987937476663e+00	  5.616822211704e+00	  3.199479605369e+00	  1.118469766195e+00	
                  11	              transp	             2.49373	             135.808	                  18	  1.358083933342e+02	  1.456158769717e+02	  1.018455310616e+01	  8.001890958143e+00	  5.636567164295e+00	  3.220441768410e+00	  1.133062987687e+00	
                  11	              transp	             2.49373	             136.019	                  19	  1.360186048835e+02	  1.454142732300e+02	  1.019031540958e+01	  8.015762430971e+00	  5.656362544080e+00	  3.241593528695e+00	  1.147906376752e+00	
                  11	              transp	             2.49373	             136.229	                  20	  1.362288164328e+02	  1.452190981191e+02	  1.019589396779e+01	  8.029553868587e+00	  5.676205553243e+00	  3.262926734859e+00	  1.162987804745e+00	
                  11	              transp	             2.49373	             136.439	                  21	  1.364390279821e+02	  1.450301490520e+02	  1.020129457120e+01	  8.043266483898e+00	  5.696092049640e+00	  3.284431467959e+00	  1.178293585670e+00	
                  11	              transp	             2.49373	             136.649	                  22	  1.366492395314e+02	  1.448472295922e+02	  1.020652283443e+01	  8.056900778281e+00	  5.716016650085e+00	  3.306096205507e+00	  1.193808676741e+00	
                  11	              transp	             2.49373	             136.859	                  23	  1.368594510807e+02	  1.446701492830e+02	  1.021158420116e+01	  8.070456598850e+00	  5.735972850744e+00	  3.327908010741e+00	  1.209516908493e+00	
                  11	              transp	             2.49373	              137.07	                  24	  1.370696626300e+02	  1.444987234812e+02	  1.021648394893e+01	  8.083933205181e+00	  5.755953167557e+00	  3.349852752690e+00	  1.225401253863e+00	
                  11	              transp	             2.49373	              137.28	                  25	  1.372798741793e+02	  1.443327731936e+02	  1.022122719378e+01	  8.097329346995e+00	  5.775949300265e+00	  3.371915363546e+00	  1.241444146740e+00	
                  11	              transp	             2.49373	              137.49	                  26	  1.374900857286e+02	  1.441721249180e+02	  1.022581889481e+01	  8.110643354265e+00	  5.795952323478e+00	  3.394080139470e+00	  1.257627859372e+00	
                  11	              transp	             2.49373	               137.7	                  27	  1.377002972779e+02	  1.440166104872e+02	  1.023026385862e+01	  8.123873240781e+00	  5.815952907164e+00	  3.416331088974e+00	  1.273934944506e+00	
                  11	              transp	             2.49373	             137.911	                  28	  1.379105088272e+02	  1.438660669169e+02	  1.023456674369e+01	  8.137016821346e+00	  5.835941566974e+00	  3.438652329445e+00	  1.290348742423e+00	
                  11	              transp	             2.49373	             138.121	                  29	  1.381207203765e+02	  1.437203362566e+02	  1.023873206461e+01	  8.150071841656e+00	  5.855908942133e+00	  3.461028527701e+00	  1.306853945750e+00	
                  11	              transp	             2.49373	             138.331	                  30	  1.383309319258e+02	  1.435792654453e+02	  1.024276419621e+01	  8.163036118571e+00	  5.875846095646e+00	  3.483445375284e+00	  1.323437207197e+00	
                  11	              transp	             2.49373	             138.541	                  31	  1.385411434751e+02	  1.434427061692e+02	  1.024666737766e+01	  8.175907687201e+00	  5.895744828612e+00	  3.505890084205e+00	  1.340087768219e+00	
                  11	              transp	             2.49373	             138.751	                  32	  1.387513550244e+02	  1.433105147237e+02	  1.025044571635e+01	  8.188684950126e+00	  5.915597997995e+00	  3.528351884783e+00	  1.356798081055e+00	
                  11	              transp	             2.49373	             138.962	                  33	  1.389615665737e+02	  1.431825518790e+02	  1.025410319181e+01	  8.201366823293e+00	  5.935399825486e+00	  3.550822504560e+00	  1.373564393369e+00	
                  12	              transp	             2.49373	             138.962	                   0	  1.389615665737e+02	  1.431825518790e+02	  1.025410319181e+01	  8.201366823293e+00	  5.935399825486e+00	  3.550822504560e+00	  1.373564393369e+00	
                  12	              transp	             2.49373	             162.962	                   1	  1.629615665737e+02	  1.431825695678e+02	  1.025410268622e+01	  7.420897300324e+00	  4.624343288590e+00	  2.155406223892e+00	  5.053007828191e-01	
                  12	              transp	             2.49373	             186.962	                   2	  1.869615665737e+02	  1.431825872567e+02	  1.025410218063e+01	  6.714699869972e+00	  3.602882953041e+00	  1.308366155736e+00	  1.858878130141e-01	
                  12	              transp	             2.49373	             210.962	                   3	  2.109615665737e+02	  1.431826049456e+02	  1.025410167504e+01	  6.075706551258e+00	  2.807050593614e+00	  7.941992458317e-01	  6.838358498948e-02	
                  12	              transp	             2.49373	             234.962	                   4	  2.349615665737e+02	  1.431826226345e+02	  1.025410116945e+01	  5.497521975938e+00	  2.187007776219e+00	  4.820916830613e-01	  2.515665024073e-02	
                  12	              transp	             2.49373	             258.962	                   5	  2.589615665737e+02	  1.431826403235e+02	  1.025410066386e+01	  4.974359380418e+00	  1.703924761500e+00	  2.926373855133e-01	  9.254517022343e-03	
                  12	              transp	             2.49373	             282.962	                   6	  2.829615665737e+02	  1.431826580125e+02	  1.025410015827e+01	  4.500982688902e+00	  1.327548820093e+00	  1.776355876050e-01	  3.404510715740e-03	
                  12	              transp	             2.49373	             306.962	                   7	  3.069615665737e+02	  1.431826757015e+02	  1.025409965267e+01	  4.072654108093e+00	  1.034309677017e+00	  1.078276513727e-01	  1.252436316839e-03	
                  12	              transp	             2.49373	             330.962	                   8	  3.309615665737e+02	  1.431826933906e+02	  1.025409914708e+01	  3.685086708967e+00	  8.058434400152e-01	  6.545311419472e-02	  4.607407227369e-04	
                  12	              transp	             2.49373	             354.962	                   9	  3.549615665737e+02	  1.431827110797e+02	  1.025409864148e+01	  3.334401521018e+00	  6.278425738877e-01	  3.973109033948e-02	  1.694952555158e-04	
                  12	              transp	             2.49373	             378.962	                  10	  3.789615665737e+02	  1.431827287689e+02	  1.025409813589e+01	  3.017088709558e+00	  4.891599013059e-01	  2.411740921704e-02	  6.235316355733e-05	
                  12	              transp	             2.49373	             402.962	                  11	  4.029615665737e+02	  1.431827464581e+02	  1.025409763029e+01	  2.729972447518e+00	  3.811105187785e-01	  1.463965429511e-02	  2.293820544670e-05	
                  12	              transp	             2.49373	             426.962	                  12	  4.269615665737e+02	  1.431827641473e+02	  1.025409712469e+01	  2.470179130165e+00	  2.969279107626e-01	  8.886505011863e-03	  8.438405352615e-06	
                  12	              transp	             2.49373	             450.962	                  13	  4.509615665737e+02	  1.431827818365e+02	  1.025409661909e+01	  2.235108614612e+00	  2.313402014524e-01	  5.394251102788e-03	  3.104283160270e-06	
                  12	              transp	             2.49373	             474.962	                  14	  4.749615665737e+02	  1.431827995258e+02	  1.025409611349e+01	  2.022408196275e+00	  1.802400073155e-01	  3.274396955955e-03	  1.141989930140e-06	
                  12	              transp	             2.49373	             498.962	                  15	  4.989615665737e+02	  1.431828172151e+02	  1.025409560789e+01	  1.829949061813e+00	  1.404272151279e-01	  1.987611481319e-03	  4.201101914229e-07	
